PlotObservationID,Year,Longitude,Latitude,Eunis_lvl1,Eunis_lvl2,EVA_Country
428528,1994,13.63631,47.19069,T,T3,Austria
428529,1995,13.67208,46.79324,T,T1,Austria
428530,1995,13.67523,46.86676,T,T1,Austria
428531,1995,13.70841,46.79185,T,T1,Austria
428532,1993,13.78544,47.58311,T,T1,Austria
428533,1993,13.78856,47.58585,T,T1,Austria
428534,1995,13.81859,46.71804,T,T1,Austria
428535,1994,13.83192,48.45135,T,T1,Austria
428536,1993,14.13898,46.64174,T,T,Austria
428537,1995,14.14593,47.13628,T,T1,Austria
428538,1995,14.2625,47.48308,T,T3,Austria
428539,1994,14.27508,48.34873,T,T1,Austria
428540,1995,14.29083,47.20957,T,T1,Austria
428541,1994,14.29255,47.35777,S,Sa,Austria
428542,1996,14.33611,47.70829,S,S9,Austria
428543,1994,14.34024,47.85416,T,T,Austria
428544,1995,14.35112,48.2997,T,T1,Austria
428545,1994,14.34805,48.32208,T,T1,Austria
428546,1994,14.43901,47.16069,T,T1,Austria
428547,1993,14.46294,46.666,T,T,Austria
428548,1993,14.46383,46.71296,T,T3,Austria
428549,1993,14.46202,46.71557,T,T3,Austria
428550,1994,14.47923,47.40402,~,~,Austria
428551,1994,14.58409,47.18279,T,T3,Austria
428552,1994,14.96736,46.80462,~,~,Austria
428553,1995,15.18125,46.75232,T,T1,Austria
428554,1994,15.28251,47.42037,T,T,Austria
428555,1995,15.31635,47.39598,T,T,Austria
428556,1994,15.32363,46.67653,T,T,Austria
428557,1994,15.38706,48.28308,T,T1,Austria
428558,1994,15.38882,48.28402,T,T1,Austria
428559,1995,15.42446,48.30801,T,T,Austria
428560,1995,15.42742,48.30936,T,T1,Austria
428561,1995,15.42675,48.33573,T,T1,Austria
428562,1994,15.46864,48.48199,T,T1,Austria
428563,1994,15.5041,48.47801,T,T1,Austria
428564,1995,15.46908,46.62521,T,T3,Austria
428565,1995,15.46602,46.62511,T,T,Austria
428566,1995,15.46892,46.6265,T,T,Austria
428567,1994,15.53814,48.40644,T,T,Austria
428568,1994,15.54113,48.40518,T,T,Austria
428569,1993,15.75012,48.13047,T,T1,Austria
428570,1993,16.12626,48.21919,T,T1,Austria
428571,1993,16.19711,48.21729,T,T1,Austria
428572,1993,16.19707,48.21863,T,T,Austria
428573,1994,16.28241,47.7691,T,T1,Austria
428574,1994,16.3704,47.32211,T,T1,Austria
428575,1993,16.43411,48.45767,T,T1,Austria
428576,1994,9.94123,47.11467,~,~,Austria
428577,1994,10.0643,46.92099,S,S2,Austria
428578,1994,10.06147,46.92195,S,Sa,Austria
428579,1994,10.04882,47.14314,S,S2,Austria
428580,1994,10.09239,47.04307,S,S2,Austria
428581,1994,10.09038,47.04335,S,S2,Austria
428582,1994,10.26991,47.12404,T,T,Austria
428583,1995,10.49311,47.15097,S,S2,Austria
428584,1995,10.49289,47.15154,S,S2,Austria
428585,1995,10.52186,47.15218,T,T,Austria
428586,1995,10.51685,47.15251,T,T,Austria
428587,1995,10.51677,47.15444,T,T,Austria
428588,1994,10.54325,47.3547,T,T3,Austria
428589,1995,10.5914,47.20799,S,S2,Austria
428590,1993,10.57693,47.40498,T,T,Austria
428591,1993,10.58186,47.40477,T,T,Austria
428592,1994,10.61512,47.37906,T,T,Austria
428593,1994,10.61589,47.38072,T,T,Austria
428594,1995,10.77063,47.23397,T,T,Austria
428595,1995,10.76939,47.23545,T,T3,Austria
428596,1995,10.77126,47.23517,T,T,Austria
428597,1994,10.76518,47.28428,T,T,Austria
428598,1994,10.80154,47.30805,T,T3,Austria
428599,1995,10.85356,47.01322,S,S2,Austria
428600,1995,10.84567,47.21276,T,T,Austria
428601,1995,10.84327,47.23761,T,T,Austria
428602,1995,10.88116,47.1866,T,T3,Austria
428603,1995,10.98994,47.14127,T,T3,Austria
428604,1994,11.16458,47.29202,T,T,Austria
428605,1994,11.16259,47.3432,T,T,Austria
428606,1995,11.23678,47.36895,T,T,Austria
428607,1993,11.30912,47.31934,S,S2,Austria
428608,1994,11.35721,47.12323,S,S2,Austria
428609,1994,11.39148,47.09619,S,S2,Austria
428610,1994,11.38904,47.09621,S,S2,Austria
428611,1994,11.39148,47.09765,S,S2,Austria
428612,1994,11.42716,46.99911,S,S2,Austria
428613,1994,11.45563,47.37405,S,S2,Austria
428614,1995,11.49719,47.22473,T,T3,Austria
428615,1995,11.68614,47.02717,S,S2,Austria
428616,1995,11.68628,47.02888,S,S2,Austria
428617,1995,11.68232,47.10235,T,T3,Austria
428618,1995,11.6824,47.10377,T,T3,Austria
428619,1994,11.70868,47.37495,T,T,Austria
428620,1995,11.78083,47.42399,S,S2,Austria
428621,1994,12.18122,47.53203,T,T,Austria
428622,1995,12.50916,47.60521,S,S2,Austria
428623,1995,12.50927,47.60675,T,T,Austria
428624,1995,12.59178,46.7422,T,T3,Austria
428625,1995,12.57924,47.60639,S,S2,Austria
428626,1995,12.77554,46.74352,T,T3,Austria
428627,1994,12.80369,47.46027,T,T,Austria
428628,1994,12.79837,47.48343,S,Sa,Austria
428629,1994,12.79716,47.48368,S,Sa,Austria
428630,1994,12.8747,47.04066,T,T3,Austria
428631,1993,12.91542,46.61966,T,T,Austria
428632,1993,12.91581,46.64525,S,S2,Austria
428633,1993,12.9204,46.64491,~,~,Austria
428634,1995,13.13424,46.69311,T,T,Austria
428635,1995,13.1665,46.69542,S,S2,Austria
428636,1995,13.16984,46.69454,S,S2,Austria
428637,1993,13.16424,47.51208,T,T,Austria
428638,1995,13.20373,46.94289,T,T,Austria
428639,1993,13.23747,47.60811,T,T,Austria
428640,1993,13.27622,46.69416,T,T,Austria
428641,1995,13.27011,47.28718,T,T3,Austria
428642,1993,13.35119,46.57111,S,Sa,Austria
428643,1995,13.42334,47.29146,T,T,Austria
428644,1995,13.56645,47.38656,T,T,Austria
428645,1993,13.67128,46.64514,T,T,Austria
428646,1993,13.85097,46.51835,T,T3,Austria
428647,1996,13.85662,47.68142,S,S2,Austria
428648,1996,13.85882,47.68434,S,S2,Austria
428649,1994,13.9936,46.49645,T,T3,Austria
428650,1994,14.06558,46.49262,S,S2,Austria
428651,1994,14.26,47.38095,S,Sa,Austria
428652,1994,14.25549,47.38094,S,S2,Austria
428653,1994,14.30257,47.7534,T,T,Austria
428654,1993,14.31618,46.49096,S,Sa,Austria
428655,1993,14.31586,46.49279,T,T,Austria
428656,1993,14.38516,46.4915,T,T3,Austria
428657,1993,14.38743,46.49127,T,T,Austria
428658,1994,14.40673,47.40517,S,S2,Austria
428659,1994,14.40468,47.40504,S,S2,Austria
428660,1993,14.42069,46.49111,T,T3,Austria
428661,1993,14.42275,46.4916,T,T3,Austria
428662,1993,14.46087,46.4921,T,T3,Austria
428663,1994,14.55173,47.3798,S,S2,Austria
428664,1994,14.54735,47.37887,S,S2,Austria
428665,1994,14.55279,47.3806,S,S2,Austria
428666,1993,14.60224,46.51486,T,T,Austria
428667,1994,14.62725,47.55143,S,S2,Austria
428668,1994,14.62489,47.55157,S,S2,Austria
428669,1994,14.66596,47.57477,T,T3,Austria
428670,1994,14.69836,47.62665,~,~,Austria
428671,1993,14.78138,46.51188,T,T3,Austria
428672,1993,14.7798,46.51364,T,T3,Austria
428673,1994,15.51289,47.78895,S,S2,Austria
428674,1994,15.62122,47.71056,S,S2,Austria
428675,1994,15.73252,47.70889,S,S2,Austria
428676,1994,15.72942,47.70791,S,S2,Austria
428677,1993,15.80848,47.82862,T,T,Austria
428678,1993,15.81108,47.85474,T,T,Austria
428679,1993,15.80845,47.85465,T,T3,Austria
428680,1993,15.81017,47.85627,T,T,Austria
428681,1993,15.84706,47.82956,T,T,Austria
428682,1993,15.85425,47.97857,T,T,Austria
428683,1995,15.88564,47.87743,T,T,Austria
428684,1993,15.88764,47.95319,T,T,Austria
428685,1993,15.88937,47.95424,T,T,Austria
428686,1993,15.88769,47.97617,T,T,Austria
428687,1993,15.88847,47.97831,T,T3,Austria
428688,1993,15.92243,47.87712,T,T,Austria
428689,1993,15.92148,47.87765,T,T,Austria
428690,1993,15.92368,47.90072,T,T,Austria
428691,1993,15.92525,47.90323,T,T,Austria
428692,1993,15.95311,47.75326,T,T,Austria
428693,1993,16.03599,47.89907,T,T1,Austria
428694,1993,16.03409,47.90081,T,T,Austria
428695,1993,16.0362,47.90037,T,T,Austria
428696,1993,16.03575,47.92381,T,T,Austria
428697,1993,16.03495,47.92448,T,T3,Austria
428698,1993,16.14062,47.89777,T,T,Austria
428699,1993,16.14887,47.99573,T,T3,Austria
428700,1993,16.14826,47.99715,T,T,Austria
428701,1993,9.72885,47.08407,T,T3,Austria
428702,1993,9.75241,47.23159,T,T3,Austria
428703,1993,9.75197,47.2307,T,T3,Austria
428704,1993,9.81527,47.40869,T,T,Austria
428705,1994,9.91225,46.98854,T,T3,Austria
428706,1994,9.91416,46.98975,T,T3,Austria
428707,1994,9.98496,47.03962,T,T3,Austria
428708,1995,9.97893,47.11535,T,T3,Austria
428709,1995,9.97796,47.11457,T,T3,Austria
428710,1995,9.98001,47.11684,T,T1,Austria
428711,1994,10.04821,47.11765,T,T,Austria
428712,1994,10.05155,47.11808,~,~,Austria
428713,1994,10.04806,47.14154,T,T,Austria
428714,1993,10.10791,47.31789,T,T3,Austria
428715,1994,10.1728,46.92423,S,S2,Austria
428716,1993,10.14677,47.34122,T,T3,Austria
428717,1993,10.17793,47.36842,T,T3,Austria
428718,1994,10.26776,47.12251,T,T3,Austria
428719,1994,10.26645,47.14777,T,T3,Austria
428720,1994,10.2635,47.14791,T,T3,Austria
428721,1994,10.30929,47.00055,T,T3,Austria
428722,1995,10.30283,47.14764,T,T,Austria
428723,1995,10.29987,47.14937,T,T,Austria
428724,1995,10.30258,47.14959,~,~,Austria
428725,1994,10.33805,47.12686,T,T3,Austria
428726,1994,10.33987,47.1269,T,T3,Austria
428727,1994,10.38287,47.05064,T,T3,Austria
428728,1994,10.38069,47.05074,T,T3,Austria
428729,1994,10.38054,47.05229,T,T3,Austria
428730,1994,10.38239,47.05207,T,T3,Austria
428731,1994,10.37977,47.07542,T,T3,Austria
428732,1994,10.37641,47.07638,~,~,Austria
428733,1994,10.38091,47.07688,T,T3,Austria
428734,1994,10.41294,47.12559,T,T3,Austria
428735,1994,10.41068,47.12857,T,T3,Austria
428736,1995,10.43426,47.35209,T,T3,Austria
428737,1995,10.49589,46.88058,T,T,Austria
428738,1995,10.49654,46.93108,T,T3,Austria
428739,1995,10.4928,46.93112,T,T3,Austria
428740,1995,10.49346,46.93102,T,T3,Austria
428741,1994,10.486,47.12909,T,T3,Austria
428742,1994,10.48331,47.13055,T,T3,Austria
428743,1994,10.48612,47.13085,T,T3,Austria
428744,1995,10.53538,46.85888,T,T3,Austria
428745,1995,10.53779,46.85872,T,T3,Austria
428746,1995,10.53054,46.95796,T,T,Austria
428747,1995,10.52895,46.98076,T,T3,Austria
428748,1995,10.52922,46.98211,T,T,Austria
428749,1995,10.55822,47.12948,T,T3,Austria
428750,1995,10.60404,46.95764,T,T3,Austria
428751,1995,10.59488,47.10564,T,T3,Austria
428752,1995,10.58868,47.20632,T,T3,Austria
428753,1993,10.57471,47.45325,T,T,Austria
428754,1995,10.63124,47.08255,T,T3,Austria
428755,1995,10.63176,47.08457,T,T3,Austria
428756,1995,10.63456,47.08446,T,T3,Austria
428757,1995,10.62434,47.18113,T,T3,Austria
428758,1995,10.666,47.10844,T,T3,Austria
428759,1995,10.66555,47.11053,T,T3,Austria
428760,1995,10.66495,47.13181,T,T,Austria
428761,1995,10.66797,47.1338,T,T,Austria
428762,1995,10.70602,47.06009,T,T3,Austria
428763,1995,10.70344,47.15828,T,T3,Austria
428764,1995,10.70072,47.16009,T,T,Austria
428765,1995,10.69924,47.18275,T,T3,Austria
428766,1995,10.74421,46.96186,T,T3,Austria
428767,1995,10.74517,46.96326,T,T3,Austria
428768,1995,10.74508,46.98634,T,T3,Austria
428769,1995,10.74488,46.98794,T,T3,Austria
428770,1995,10.74567,47.03577,T,T,Austria
428771,1995,10.74261,47.03567,T,T3,Austria
428772,1996,10.73821,47.13509,T,T3,Austria
428773,1995,10.73446,47.20761,T,T3,Austria
428774,1995,10.73491,47.20982,T,T3,Austria
428775,1994,10.72789,47.28176,T,T3,Austria
428776,1995,10.77826,47.10981,T,T3,Austria
428777,1995,10.77468,47.1115,T,T3,Austria
428778,1995,10.77532,47.11205,T,T3,Austria
428779,1995,10.77622,47.11256,T,T3,Austria
428780,1995,10.77197,47.13591,~,~,Austria
428781,1993,10.76128,47.43373,T,T3,Austria
428782,1993,10.75405,47.48219,T,T,Austria
428783,1995,10.85067,47.08569,T,T,Austria
428784,1995,10.84165,47.21315,T,T3,Austria
428785,1994,10.83976,47.26056,~,~,Austria
428786,1995,10.87645,47.18729,T,T,Austria
428787,1995,10.88223,47.18748,T,T,Austria
428788,1995,10.93181,46.86804,T,T3,Austria
428789,1995,10.92127,47.11487,T,T,Austria
428790,1993,10.90516,47.43407,T,T3,Austria
428791,1996,10.95275,47.11392,T,T,Austria
428792,1996,10.95356,47.11711,T,T3,Austria
428793,1996,10.95689,47.11586,T,T,Austria
428794,1995,10.9584,47.13895,T,T3,Austria
428795,1995,10.95563,47.13929,T,T3,Austria
428796,1995,10.95845,47.1401,T,T3,Austria
428797,1994,10.94879,47.26293,T,T3,Austria
428798,1994,10.95096,47.26311,T,T3,Austria
428799,1995,10.99399,47.13872,T,T3,Austria
428800,1995,10.99135,47.13895,~,~,Austria
428801,1995,11.03294,47.06699,T,T3,Austria
428802,1994,11.05343,47.36319,T,T3,Austria
428803,1994,11.0529,47.36361,T,T3,Austria
428804,1994,11.13587,47.19186,T,T3,Austria
428805,1994,11.13429,47.19378,T,T3,Austria
428806,1994,11.12676,47.34234,T,T3,Austria
428807,1994,11.12932,47.34204,T,T,Austria
428808,1994,11.17236,47.34213,T,T3,Austria
428809,1994,11.20909,47.19304,T,T3,Austria
428810,1994,11.20432,47.19358,T,T3,Austria
428811,1994,11.20466,47.19495,T,T3,Austria
428812,1994,11.20792,47.21915,T,T3,Austria
428813,1994,11.20265,47.24508,T,T3,Austria
428814,1995,11.2486,47.04443,T,T3,Austria
428815,1994,11.32335,47.07337,T,T3,Austria
428816,1994,11.31868,47.12185,T,T3,Austria
428817,1994,11.31819,47.12235,T,T3,Austria
428818,1994,11.32003,47.14765,~,~,Austria
428819,1993,11.3091,47.32137,T,T3,Austria
428820,1994,11.35603,47.12476,T,T,Austria
428821,1994,11.35481,47.17233,T,T3,Austria
428822,1994,11.39557,47.07421,T,T3,Austria
428823,1994,11.38774,47.1985,T,T3,Austria
428824,1994,11.42821,47.07385,T,T3,Austria
428825,1994,11.50309,47.02549,T,T3,Austria
428826,1994,11.50565,47.02769,T,T3,Austria
428827,1994,11.50335,47.05001,T,T3,Austria
428828,1994,11.50212,47.05142,T,T3,Austria
428829,1995,11.49416,47.2218,T,T3,Austria
428830,1995,11.4949,47.22501,T,T3,Austria
428831,1994,11.49205,47.32096,T,T,Austria
428832,1994,11.49178,47.32298,T,T3,Austria
428833,1994,11.60168,47.35005,T,T3,Austria
428834,1995,11.71595,47.12779,T,T3,Austria
428835,1993,11.77781,47.49847,T,T3,Austria
428836,1994,11.82277,47.35231,T,T3,Austria
428837,1994,11.82274,47.35423,T,T3,Austria
428838,1993,11.81631,47.52314,T,T,Austria
428839,1994,11.85845,47.30522,T,T,Austria
428840,1995,11.89964,47.10505,~,~,Austria
428841,1994,11.88786,47.47564,T,T3,Austria
428842,1994,11.88779,47.47647,T,T3,Austria
428843,1995,11.93351,47.20342,T,T3,Austria
428844,1995,11.93167,47.20507,T,T3,Austria
428845,1994,11.93314,47.27865,T,T3,Austria
428846,1994,11.93075,47.28024,T,T,Austria
428847,1994,11.93282,47.27973,T,T,Austria
428848,1994,11.93294,47.30331,T,T3,Austria
428849,1994,11.92815,47.30248,T,T3,Austria
428850,1994,11.96568,47.35509,T,T3,Austria
428851,1995,12.00444,47.20713,T,T3,Austria
428852,1994,12.00357,47.35636,T,T3,Austria
428853,1994,11.99679,47.52622,T,T,Austria
428854,1995,12.04055,47.25478,T,T3,Austria
428855,1995,12.03762,47.25715,T,T1,Austria
428856,1995,12.04062,47.25607,T,T3,Austria
428857,1994,12.04111,47.35517,T,T3,Austria
428858,1994,12.03383,47.45214,T,T,Austria
428859,1994,12.03392,47.45433,T,T,Austria
428860,1994,12.03522,47.45399,T,T3,Austria
428861,1994,12.03522,47.45399,~,~,Austria
428862,1995,12.07229,47.40413,T,T3,Austria
428863,1995,12.07386,47.40502,T,T3,Austria
428864,1995,12.15254,47.20671,T,T3,Austria
428865,1994,12.145,47.50449,T,T3,Austria
428866,1995,12.18661,47.18251,T,T3,Austria
428867,1995,12.18686,47.18482,T,T3,Austria
428868,1995,12.19009,47.18497,T,T3,Austria
428869,1994,12.23193,46.91057,T,T3,Austria
428870,1995,12.22072,47.4068,T,T3,Austria
428871,1995,12.26146,47.1856,T,T3,Austria
428872,1995,12.25912,47.28315,T,T3,Austria
428873,1995,12.25648,47.28313,~,~,Austria
428874,1995,12.25924,47.28509,T,T3,Austria
428875,1994,12.3372,46.8115,T,T3,Austria
428876,1994,12.33772,46.91105,T,T,Austria
428877,1994,12.33138,47.35983,T,T,Austria
428878,1995,12.37813,46.76497,~,~,Austria
428879,1995,12.37749,46.76576,T,T3,Austria
428880,1994,12.37643,46.78806,T,T3,Austria
428881,1994,12.37716,46.79149,T,T3,Austria
428882,1995,12.41372,46.71542,T,T3,Austria
428883,1995,12.4121,46.76484,T,T3,Austria
428884,1994,12.40994,46.78924,T,T3,Austria
428885,1995,12.4464,46.74131,T,T3,Austria
428886,1995,12.47377,47.43396,~,~,Austria
428887,1995,12.52208,46.71765,T,T3,Austria
428888,1994,12.51827,47.0149,T,T3,Austria
428889,1995,12.55779,46.69114,T,T3,Austria
428890,1995,12.55791,46.69297,T,T3,Austria
428891,1995,12.56009,46.69317,T,T3,Austria
428892,1995,12.55834,46.74033,T,T3,Austria
428893,1995,12.55582,46.74197,T,T3,Austria
428894,1995,12.55679,46.91329,T,T3,Austria
428895,1995,12.55386,46.91313,T,T3,Austria
428896,1995,12.55467,46.93942,T,T3,Austria
428897,1995,12.55264,46.94071,T,T3,Austria
428898,1995,12.55441,46.94091,T,T3,Austria
428899,1994,12.55502,46.98908,T,T3,Austria
428900,1995,12.59033,46.91609,T,T3,Austria
428901,1995,12.58841,47.23695,T,T3,Austria
428902,1995,12.62633,46.89169,T,T3,Austria
428903,1995,12.62621,46.91588,T,T3,Austria
428904,1994,12.62678,47.01399,T,T3,Austria
428905,1995,12.66259,46.89201,T,T3,Austria
428906,1995,12.66441,46.91394,T,T3,Austria
428907,1995,12.70043,46.86567,T,T,Austria
428908,1995,12.73372,46.86464,T,T3,Austria
428909,1995,12.73354,46.86631,T,T3,Austria
428910,1995,12.73582,46.86621,T,T3,Austria
428911,1994,12.77149,46.91614,T,T3,Austria
428912,1994,12.76864,46.91573,T,T3,Austria
428913,1994,12.76937,46.91789,T,T3,Austria
428914,1994,12.76514,47.48408,~,~,Austria
428915,1994,12.7635,47.48428,T,T,Austria
428916,1994,12.76534,47.48507,T,T3,Austria
428917,1993,12.80872,46.66647,T,T3,Austria
428918,1993,12.80606,46.66914,T,T3,Austria
428919,1993,12.80873,46.7164,T,T3,Austria
428920,1993,12.80579,46.71812,T,T3,Austria
428921,1993,12.80851,46.7183,T,T3,Austria
428922,1995,12.80646,46.79314,T,T3,Austria
428923,1995,12.80726,47.13886,T,T,Austria
428924,1994,12.79963,47.46085,T,T,Austria
428925,1995,12.8455,46.86775,T,T3,Austria
428926,1994,12.84375,46.99072,~,~,Austria
428927,1994,12.87827,46.89048,T,T3,Austria
428928,1995,12.91576,46.89123,T,T3,Austria
428929,1995,12.91596,46.89469,T,T,Austria
428930,1995,12.91732,46.89283,T,T3,Austria
428931,1995,12.91806,46.94025,T,T3,Austria
428932,1995,12.91521,46.94103,T,T3,Austria
428933,1995,12.91253,46.98974,T,T3,Austria
428934,1995,12.95173,46.7936,T,T3,Austria
428935,1995,12.95459,46.79395,T,T,Austria
428936,1995,12.95155,46.91497,T,T3,Austria
428937,1995,12.94878,46.9159,T,T3,Austria
428938,1995,12.9514,46.91584,T,T3,Austria
428939,1995,12.98748,46.89355,~,~,Austria
428940,1995,13.02545,46.84183,T,T3,Austria
428941,1995,13.02129,46.84291,T,T3,Austria
428942,1995,13.02296,47.21463,T,T3,Austria
428943,1995,13.05758,46.89145,T,T,Austria
428944,1995,13.05851,46.89335,T,T3,Austria
428945,1995,13.06301,46.91607,T,T3,Austria
428946,1995,13.05808,46.96851,T,T3,Austria
428947,1995,13.09435,46.79364,T,T3,Austria
428948,1995,13.09806,46.86791,T,T3,Austria
428949,1995,13.09609,46.89112,T,T3,Austria
428950,1995,13.09814,46.89281,T,T3,Austria
428951,1995,13.09505,47.35985,T,T1,Austria
428952,1995,13.16994,46.79364,T,T3,Austria
428953,1995,13.16267,46.91613,T,T3,Austria
428954,1995,13.163,46.91762,T,T3,Austria
428955,1995,13.166,46.9183,T,T3,Austria
428956,1995,13.16988,46.96542,T,T3,Austria
428957,1995,13.16774,46.96612,T,T3,Austria
428958,1995,13.16686,46.96678,T,T3,Austria
428959,1995,13.17002,46.96859,T,T3,Austria
428960,1995,13.16669,47.06488,T,T3,Austria
428961,1995,13.1644,47.06503,T,T3,Austria
428962,1995,13.1649,47.06708,T,T3,Austria
428963,1995,13.16727,47.06675,T,T3,Austria
428964,1995,13.16782,47.11461,T,T3,Austria
428965,1995,13.16568,47.11372,T,T3,Austria
428966,1995,13.16377,47.11543,T,T3,Austria
428967,1995,13.16824,47.11549,T,T3,Austria
428968,1995,13.16189,47.41277,T,T3,Austria
428969,1995,13.20631,46.89123,~,~,Austria
428970,1995,13.20227,46.89435,T,T3,Austria
428971,1995,13.2049,47.214,T,T,Austria
428972,1995,13.20088,47.28723,T,T3,Austria
428973,1993,13.23945,46.57275,T,T3,Austria
428974,1993,13.24346,46.57246,T,T3,Austria
428975,1996,13.23982,47.16588,T,T,Austria
428976,1993,13.27349,46.69532,T,T3,Austria
428977,1995,13.27535,46.94159,T,T3,Austria
428978,1995,13.27486,46.94366,T,T3,Austria
428979,1995,13.27504,47.18904,T,T3,Austria
428980,1995,13.31243,46.8417,T,T3,Austria
428981,1995,13.31069,46.84145,T,T3,Austria
428982,1995,13.31024,46.84321,T,T3,Austria
428983,1995,13.34854,46.7188,T,T3,Austria
428984,1993,13.38392,46.67022,T,T3,Austria
428985,1996,13.38232,47.26385,T,T3,Austria
428986,1995,13.38343,47.38511,T,T3,Austria
428987,1993,13.38335,47.55872,T,T3,Austria
428988,1995,13.41584,46.79523,T,T3,Austria
428989,1995,13.41917,47.29054,T,T,Austria
428990,1994,13.45744,46.56933,T,T3,Austria
428991,1993,13.45545,47.56092,T,T,Austria
428992,1994,13.48956,46.64666,T,T3,Austria
428993,1995,13.4954,46.96581,T,T3,Austria
428994,1993,13.52654,46.56817,T,T3,Austria
428995,1995,13.53035,47.48554,T,T3,Austria
428996,1993,13.53265,47.60991,T,T3,Austria
428997,1993,13.53159,47.75807,T,T,Austria
428998,1993,13.56576,47.60712,T,T3,Austria
428999,1993,13.56721,47.63506,T,T,Austria
429000,1994,13.60024,46.54742,T,T3,Austria
429001,1994,13.63733,47.18859,T,T3,Austria
429002,1993,13.64007,47.58203,T,T,Austria
429003,1993,13.64178,47.58405,T,T,Austria
429004,1995,13.67531,46.86687,T,T3,Austria
429005,1994,13.70804,46.86558,~,~,Austria
429006,1995,13.70967,47.11605,T,T3,Austria
429007,1995,13.74278,46.72016,T,T3,Austria
429008,1995,13.74307,47.06434,T,T3,Austria
429009,1995,13.74365,47.06559,T,T3,Austria
429010,1994,13.81598,46.76687,T,T3,Austria
429011,1994,13.81721,46.79361,T,T3,Austria
429012,1995,13.81688,46.96409,T,T3,Austria
429013,1995,13.85472,46.96502,T,T3,Austria
429014,1995,13.85155,46.96529,T,T3,Austria
429015,1994,13.89132,46.83971,T,T3,Austria
429016,1994,13.88867,46.84145,T,T3,Austria
429017,1994,13.91208,48.74538,T,T3,Austria
429018,1994,13.9066,48.74698,T,T3,Austria
429019,1993,13.92328,46.64489,T,T,Austria
429020,1994,13.9227,46.71736,T,T3,Austria
429021,1994,13.92538,46.86763,T,T3,Austria
429022,1993,13.93292,47.63177,T,T3,Austria
429023,1994,13.99518,46.81573,T,T3,Austria
429024,1995,14.03731,47.08869,T,T3,Austria
429025,1994,14.10858,46.93679,T,T1,Austria
429026,1994,14.10486,46.93922,T,T3,Austria
429027,1994,14.10895,46.94117,T,T1,Austria
429028,1994,14.21244,46.76677,T,T3,Austria
429029,1994,14.21267,46.93869,T,T3,Austria
